sno,sna,sarea,ar,latitude,longitude,Quantity,available_rent_bikes,available_return_bikes,act,mday
500105129,YouBike2.0_指南綠地,文山區,指南路三段26號(指南路三段24巷側),24.98294,121.57993,18,4,12,1,2026-09-25 21:42:02
500105130,YouBike2.0_木新派出所,文山區,恆光街51巷口,24.98232,121.5672,28,9,19,1,2026-09-25 21:42:02
500106001,YouBike2.0_臺北自來水事業處,中正區,思源街1號東側,25.013741,121.53068,20,17,1,1,2026-09-25 21:42:02
500106002,YouBike2.0_汀州思源街口東南側,中正區,汀州路三段思源街口東南側,25.014697,121.531908,34,19,15,1,2026-09-25 21:42:02
500106003,YouBike2.0_捷運公館站(1號出口),中正區,羅斯福路四段68號,25.014529,121.534374,12,0,11,1,2026-09-25 21:42:02
500106004,YouBike2.0_捷運公館站(4號出口),中正區,羅斯福路四段48號,25.015069,121.533828,12,1,11,1,2026-09-25 21:42:02
500106005,YouBike2.0_捷運古亭站(9號出口),中正區,羅斯福路二段100號(前方),25.02694,121.52224,24,1,23,1,2026-09-25 21:42:16
500106006,YouBike2.0_捷運古亭站(2號出口),中正區,羅斯福路二段168號前,25.0255,121.52346,55,5,50,1,2026-09-25 21:42:02
500106007,YouBike2.0_捷運臺電大樓站(1號出口),中正區,辛亥路一段/羅斯福路三段南側,25.0197,121.529,34,11,21,1,2026-09-25 21:42:02
500106008,YouBike2.0_客家文化主題公園,中正區,師大路/金門街11巷口對側人行道,25.02069,121.52456,31,7,24,1,2026-09-25 21:42:02
500106009,YouBike2.0_河堤國小,中正區,汀洲路二段182巷內186號旁,25.02277,121.52289,59,32,27,1,2026-09-25 21:42:02
500106010,YouBike2.0_紀州庵,中正區,水源路/同安街口(東側),25.02092,121.52049,45,24,20,1,2026-09-25 21:42:02
500106011,YouBike2.0_捷運臺電大樓站(5號出口),中正區,羅斯福路三段126號前,25.02075,121.52771,21,10,11,1,2026-09-25 21:42:02
500106012,YouBike2.0_捷運臺電大樓站(4號出口),中正區,師大路/羅斯福路三段西側,25.02102,121.52751,13,9,4,1,2026-09-25 21:42:02
500106013,YouBike2.0_羅斯福三段金門街口,中正區,羅斯福路三段2號前,25.02345,121.52498,15,9,6,1,2026-09-25 21:42:02
500106014,YouBike2.0_牯嶺公園,中正區,廈門街113巷/牯嶺街口(西側),25.02338,121.51889,69,22,36,1,2026-09-25 21:42:02
500106015,YouBike2.0_捷運古亭站(8號出口),中正區,和平西路一段13-1號前方,25.02701,121.52164,15,0,13,1,2026-09-25 21:42:02
500106016,YouBike2.0_捷運古亭站(7號出口),中正區,羅斯福路二段44號前方,25.02805,121.52155,12,2,9,1,2026-09-25 21:42:02
500106017,YouBike2.0_南昌公園,中正區,和平西路一段與南昌路二段口西北側,25.02698,121.52081,55,14,41,1,2026-09-25 21:42:02
500106018,YouBike2.0_和平重慶路口,中正區,和平西路一段/福州街口東側,25.02723,121.51659,69,37,32,1,2026-09-25 21:42:02
500106019,YouBike2.0_孫立人將軍官邸,中正區,南昌路一段136號前,25.02933,121.51854,23,17,6,1,2026-09-25 21:42:02
500106020,YouBike2.0_羅斯福路二段6巷口,中正區,羅斯福路二段/羅斯福路二段6巷口,25.02923,121.52058,22,6,16,1,2026-09-25 21:42:02
500106021,YouBike2.0_金華杭州南路口,中正區,金華街口/杭州南路二段西北側,25.031,121.52211,51,18,30,1,2026-09-25 21:42:02
500106022,YouBike2.0_捷運中正紀念堂站(3號出口),中正區,金華街17號前方,25.03239,121.51866,36,5,31,1,2026-09-25 21:42:02
500106023,YouBike2.0_捷運中正紀念堂站(4號出口),中正區,羅斯福路一段5號前方,25.03376,121.51772,21,2,19,1,2026-09-25 21:42:02
500106025,YouBike2.0_螢橋國小,中正區,泉州街32號對面人行道,25.02609,121.51389,41,19,22,1,2026-09-25 21:42:02
500106026,YouBike2.0_古亭智慧圖書館,中正區,中華路二段443巷45號前,25.02543,121.51052,21,10,10,1,2026-09-25 21:42:02
500106027,YouBike2.0_永昌公園,中正區,詔安街224號前,25.02643,121.50936,28,25,2,1,2026-09-25 21:42:02
500106028,YouBike2.0_中華路二段409巷口,中正區,中華路二段403號前,25.02598,121.50806,15,4,11,1,2026-09-25 21:42:02
500106029,YouBike2.0_南機場夜市(中華路二段),中正區,中華路二段305巷至307巷,25.02886,121.50518,22,5,17,1,2026-09-25 21:42:02
500106030,YouBike2.0_南海和平路口西南側,中正區,南海路與和平西路二段西南側,25.03024,121.50904,19,1,18,1,2026-09-25 21:42:02
500106031,YouBike2.0_莒光和平路口,中正區,莒光路2號前,25.03132,121.50745,20,5,15,1,2026-09-25 21:42:02
500106037,YouBike2.0_水源路11_1號旁,中正區,水源路11-1號(旁),25.01602,121.52565,31,25,5,1,2026-09-25 21:42:02
500106038,YouBike2.0_南門國中,中正區,廣州街8巷/廣州街口東南側,25.03543,121.50834,40,2,38,1,2026-09-25 21:42:02
500106039,YouBike2.0_捷運小南門站(2號出口),中正區,愛國西路30號之2前方,25.03567,121.51006,24,10,13,1,2026-09-25 21:42:02
500106040,YouBike2.0_介壽公園,中正區,貴陽街懷寧街口(東北側),25.03907,121.5138,35,4,30,1,2026-09-25 21:42:02
500106041,YouBike2.0_中華貴陽街口,中正區,貴陽街一段243之1號(前),25.03938,121.50772,20,6,12,1,2026-09-25 21:42:02
500106042,YouBike2.0_華山文創園區,中正區,忠孝東路二段41號,25.04367,121.52849,39,3,33,1,2026-09-25 21:42:02
500106043,YouBike2.0_捷運善導寺站(1號出口),中正區,忠孝東路一段7號,25.04527,121.5222,46,26,20,1,2026-09-25 21:42:02
500106044,YouBike2.0_濟南紹興路口,中正區,濟南紹興路口東南側,25.04193,121.52459,74,11,62,1,2026-09-25 21:42:02
500106046,YouBike2.0_林森仁愛路口,中正區,林森南路與仁愛路一段西北側,25.03915,121.52163,13,3,9,1,2026-09-25 21:42:02
500106047,YouBike2.0_中正運動中心,中正區,信義路一段1號前,25.03786,121.51985,40,29,9,1,2026-09-25 21:42:02
500106048,YouBike2.0_信義杭州路口,中正區,信義路一段21號前,25.0357,121.5241,64,1,63,1,2026-09-25 21:42:02
500106049,YouBike2.0_捷運善導寺站(3號出口),中正區,林森南路1號南側,25.04428,121.52336,20,8,12,1,2026-09-25 21:42:02
500106050,YouBike2.0_捷運小南門站(1號出口),中正區,愛國西路/延平南路(西北側),25.03648,121.50951,46,3,43,1,2026-09-25 21:42:02
500106051,YouBike2.0_延平南路133巷口,中正區,延平南路162號對側,25.03792,121.50846,36,2,34,1,2026-09-25 21:42:02
500106052,YouBike2.0_捷運西門站(2號出口),中正區,中華路一段59號旁,25.0416,121.50842,36,3,33,1,2026-09-25 21:42:02
500106053,YouBike2.0_寶慶博愛路口,中正區,博愛路162號,25.04129,121.5112,47,2,45,1,2026-09-25 21:42:02
500106054,YouBike2.0_法務部,中正區,重慶南路一段130號旁,25.03705,121.51249,27,1,26,1,2026-09-25 21:42:02
500106055,YouBike2.0_臺北市立大學(博愛校區),中正區,愛國西路1號(前),25.03545,121.51327,99,19,80,1,2026-09-25 21:42:02
500106056,YouBike2.0_國家圖書館,中正區,中山南路20號前,25.03763,121.51709,50,1,49,1,2026-09-25 21:42:02
500106057,YouBike2.0_市民金山路口,中正區,金山市民大道口南側,25.0459,121.53068,98,16,80,1,2026-09-25 21:42:02
500106058,YouBike2.0_聯合醫院和平院區,中正區,中華路二段33號旁,25.03516,121.50641,32,10,22,1,2026-09-25 21:42:02
500106059,YouBike2.0_中山堂,中正區,武昌街一段與延平南路口,25.04412,121.51025,43,2,41,1,2026-09-25 21:42:02
500106060,YouBike2.0_中華漢口街口,中正區,中華路一段與漢口街一段路口,25.04533,121.50944,19,13,6,1,2026-09-25 21:42:02
500106061,YouBike2.0_中華路一段21巷口,中正區,中華路一段11號(斜前方),25.04677,121.50989,22,14,8,1,2026-09-25 21:42:02
500106062,YouBike2.0_捷運臺大醫院站(4號出口),中正區,常德街1號(公園路側),25.04297,121.51643,60,35,22,1,2026-09-25 21:42:02
500106063,YouBike2.0_寶藏巖觀音亭,中正區,汀州路三段230巷23號,25.01027,121.5331,23,2,20,1,2026-09-25 21:42:02
500106064,YouBike2.0_師大水源路口,中正區,師大路/水源路口(東南側),25.0203,121.52302,28,9,18,1,2026-09-25 21:42:02
500106065,YouBike2.0_中山徐州路口,中正區,中山南路/徐州路(東南側),25.04178,121.51907,41,21,20,1,2026-09-25 21:42:02
500106066,YouBike2.0_信義連雲街口,中正區,信義路二段213號前,25.03377,121.53041,39,1,37,1,2026-09-25 21:42:02
500106067,YouBike2.0_臺北轉運站,中正區,市民大道一段/中山北路一段(西北側),25.04842,121.51994,68,57,2,1,2026-09-25 21:42:02
500106068,YouBike2.0_莒光大埔街口,中正區,莒光路/大埔街口(東北側),25.03132,121.50519,32,20,12,1,2026-09-25 21:42:02
500106069,YouBike2.0_捷運忠孝新生站(2號出口),中正區,忠孝東路二段132號(東側),25.04235,121.53222,32,0,30,1,2026-09-25 21:42:16
500106070,YouBike2.0_光華商場,中正區,新生北路一段/市民大道三段口(西側),25.04478,121.53274,39,4,35,1,2026-09-25 21:42:02
500106071,YouBike2.0_中山青島路口,中正區,中山南路/青島東路口(東北側),25.04503,121.51968,40,5,35,1,2026-09-25 21:42:02
500106072,YouBike2.0_捷運中正紀念堂站(5號出口),中正區,捷運中正紀念堂站(5號出口)西側,25.03526,121.5168,29,2,27,1,2026-09-25 21:42:02
500106073,YouBike2.0_北平東杭州北路口,中正區,北平東路/杭州北路口(東北側),25.04553,121.52736,20,0,20,1,2026-09-25 21:42:02
500106074,YouBike2.0_王貫英先生紀念圖書館,中正區,汀州路二段265號,25.02266,121.52362,15,13,1,1,2026-09-25 21:42:02
500106075,YouBike2.0_金山信義路口,中正區,金山南路一段148號前側,25.03443,121.52721,25,5,17,1,2026-09-25 21:42:02
500106077,YouBike2.0_林森徐州路口,中正區,林森南路/徐州路口(西南側),25.04094,121.52215,32,10,22,1,2026-09-25 21:42:02
500106078,YouBike2.0_徐州杭州路口,中正區,徐州路/杭州南路一段口(西北側),25.04023,121.52565,30,6,24,1,2026-09-25 21:42:02
500106079,YouBike2.0_捷運中正紀念堂站(6號出口),中正區,捷運中正紀念堂站(6號出口)北側,25.03615,121.5166,17,5,12,1,2026-09-25 21:42:02
500106080,YouBike2.0_捷運臺北車站(M2出口),中正區,市民大道一段168號旁,25.04821,121.51903,20,10,8,1,2026-09-25 21:42:02
500106083,YouBike2.0_臺北市國父史蹟館(逸仙公園),中正區,中山北路一段46號北側,25.04779,121.52042,31,17,13,1,2026-09-25 21:42:02
500106084,YouBike2.0_捷運西門站(5號出口),中正區,捷運西門站(5號出口)南側,25.04244,121.50864,30,0,30,1,2026-09-25 21:42:02
500106085,YouBike2.0_弘道國中,中正區,公園路21號西北側,25.03828,121.51524,33,2,30,1,2026-09-25 21:42:02
500106086,YouBike2.0_臺北市第一女子高級中學,中正區,重慶南路一段165號旁,25.0385,121.51288,28,2,26,1,2026-09-25 21:42:02
500106087,YouBike2.0_台北市替代役中心,中正區,汀州路三段8號前,25.01808,121.5275,15,8,5,1,2026-09-25 21:42:02
500106088,YouBike2.0_紹興徐州路口,中正區,紹興南街/徐州路(東南側),25.04051,121.52401,18,11,7,1,2026-09-25 21:42:02
500106089,YouBike2.0_羅斯福寧波東街口,中正區,羅斯福路一段/寧波東街(東南側),25.03145,121.51941,26,5,21,1,2026-09-25 21:42:02
500106090,YouBike2.0_自來水園區,中正區,中正區思源街16號對面人行道,25.01328,121.53004,40,29,9,1,2026-09-25 21:42:02
500106091,YouBike2.0_仁愛林森路口,中正區,仁愛路一段路口/林森南路(東北側),25.03895,121.52233,46,4,41,1,2026-09-25 21:42:02
500106092,YouBike2.0_捷運西門站(3號出口),中正區,中華路一段/寶慶路(東南側),25.04178,121.50869,36,13,23,1,2026-09-25 21:42:02
500106093,YouBike2.0_仁愛金山路口,中正區,仁愛路二段31號前,25.0384,121.52801,9,3,5,1,2026-09-25 21:42:02
500106094,YouBike2.0_杭州南路一段101巷口,中正區,金山南路一段72號前,25.03746,121.52799,14,2,11,1,2026-09-25 21:42:02
500106095,YouBike2.0_仁愛杭州路口,中正區,仁愛路一段59號旁,25.03846,121.52497,25,3,22,1,2026-09-25 21:42:02
500106096,YouBike2.0_龍興里活動中心,中正區,三元街131號旁,25.02815,121.51108,21,16,5,1,2026-09-25 21:42:02
500106097,YouBike2.0_植物園,中正區,和平西路二段100號前,25.0299,121.51033,29,9,20,1,2026-09-25 21:42:02
500106098,YouBike2.0_郵政博物館,中正區,重慶南路二段45號前方(郵政博物館前),25.03158,121.51464,24,2,22,1,2026-09-25 21:42:02
500106099,YouBike2.0_林森北平路口,中正區,林森北路與北平東路口西北側,25.04659,121.52377,20,6,14,1,2026-09-25 21:42:02
500106100,YouBike2.0_北平紹興路口,中正區,北平東路30號對側人行道,25.04597,121.52579,39,5,34,1,2026-09-25 21:42:02
500106101,YouBike2.0_天津北平路口,中正區,天津街1號對側人行道,25.04692,121.52208,25,11,14,1,2026-09-25 21:42:02
500106102,YouBike2.0_捷運忠孝新生站(1號出口),中正區,捷運忠孝新生站(1號出口)後方,25.04272,121.53207,19,2,17,1,2026-09-25 21:42:02
500106103,YouBike2.0_捷運忠孝新生站(5號出口),中正區,新生南路一段56號前方,25.04113,121.53273,13,5,8,1,2026-09-25 21:42:02
500106104,YouBike2.0_捷運臺大醫院站(1號出口),中正區,公園路/常德街口(西側),25.04074,121.51586,19,17,2,1,2026-09-25 21:42:02
500106105,YouBike2.0_臺大醫院兒童醫院,中正區,中山南路8號(青島西路側),25.04461,121.5188,22,8,13,1,2026-09-25 21:42:02
500106106,YouBike2.0_林森濟南路口(東北側),中正區,林森南路/濟南路一段口(東北側),25.0425,121.5227,26,6,19,1,2026-09-25 21:42:02
500106107,YouBike2.0_仁愛紹興街口(南側),中正區,仁愛路一段/紹興南街口(南側),25.03837,121.52345,20,5,14,1,2026-09-25 21:42:02
500106108,YouBike2.0_中華南海路口,中正區,中華路二段343號前,25.02703,121.50686,15,1,13,1,2026-09-25 21:42:02
500106109,YouBike2.0_立法院台北會館,中正區,博愛路217號旁,25.03371,121.51068,15,3,12,1,2026-09-25 21:42:02
500106110,YouBike2.0_捷運善導寺站(3號出口)(忠孝東路側),中正區,忠孝東路一段/林森南路口,25.04467,121.52357,31,0,30,1,2026-09-25 21:42:16
500106111,YouBike2.0_國家音樂廳,中正區,信義路一段(國家音樂廳西北側),25.03788,121.51904,22,8,14,1,2026-09-25 21:42:02
500106112,YouBike2.0_忠孝西重慶南路口,中正區,忠孝西路一段100號前,25.04724,121.51272,33,19,12,1,2026-09-25 21:42:02
500106113,YouBike2.0_濟南路二段8巷口,中正區,濟南路二段6-1號對側,25.04127,121.52697,14,4,9,1,2026-09-25 21:42:02
500106114,YouBike2.0_仁愛金山路口(東南側),中正區,仁愛路二段48-4號前,25.03811,121.52855,14,6,8,1,2026-09-25 21:42:02
500106115,YouBike2.0_臺灣文學基地,中正區,齊東街53巷10號,25.04148,121.5287,23,1,21,1,2026-09-25 21:42:02
500106116,YouBike2.0_重慶南詔安街口,中正區,重慶南路三段/詔安街,25.02507,121.51645,19,10,5,1,2026-09-25 21:42:02
500106117,YouBike2.0_文光公園,中正區,仁愛路二段65巷4號對側,25.03898,121.53058,28,1,27,1,2026-09-25 21:42:02
500106118,YouBike2.0_捷運中正紀念堂站(2號出口),中正區,羅斯福路一段10號前,25.03212,121.51861,12,0,12,1,2026-09-25 21:42:16
500106119,YouBike2.0_螢圃里小公園,中正區,汀州路二段135號對側,25.02484,121.51973,25,20,1,1,2026-09-25 21:42:02
500106120,YouBike2.0_螢橋公園,中正區,和平西路一段110號旁,25.02682,121.51737,29,7,22,1,2026-09-25 21:42:02
500106121,YouBike2.0_泉州寧波西街口,中正區,泉州街15號對側,25.02965,121.51415,49,19,29,1,2026-09-25 21:42:02
500106122,YouBike2.0_和平西路二段98巷口,中正區,三元街81號前,25.0289,121.5097,16,12,4,1,2026-09-25 21:42:02
500106123,YouBike2.0_仁愛新生路口(西南側),中正區,仁愛路二段110號,25.03796,121.53261,18,8,10,1,2026-09-25 21:42:02
500106124,YouBike2.0_幸安市場,中正區,濟南路二段55號,25.04032,121.53141,15,4,11,1,2026-09-25 21:42:02
500106125,YouBike2.0_龍口市場,中正區,汀州路一段232號對側,25.0275,121.51013,14,13,1,1,2026-09-25 21:42:02
500106126,YouBike2.0_捷運善導寺站(5號出口),中正區,忠孝東路一段138號,25.04418,121.52552,31,0,31,1,2026-09-25 21:42:02
500106127,YouBike2.0_青島杭州路口,中正區,青島東路/杭州南路一段,25.04281,121.52629,17,2,15,1,2026-09-25 21:42:02
500106128,YouBike2.0_詔安街37巷口,中正區,詔安街43號前,25.02542,121.51233,28,2,25,1,2026-09-25 21:42:02
500106129,YouBike2.0_南海路112巷口,中正區,南海路112巷1號前,25.02757,121.50771,31,3,27,1,2026-09-25 21:42:02
500106130,YouBike2.0_牯嶺街95巷,中正區,牯嶺街95巷65號對側,25.0255,121.52067,16,14,2,1,2026-09-25 21:42:02
500106131,YouBike2.0_仁愛紹興路口(北側),中正區,仁愛路一段43號前,25.03862,121.52385,23,0,22,1,2026-09-25 21:42:02
500106132,YouBike2.0_貴陽博愛路口,中正區,貴陽街與博愛路口南側,25.03896,121.51093,69,11,57,1,2026-09-25 21:42:02
500106133,YouBike2.0_國立臺灣博物館南門館,中正區,南昌路一段1號,25.03351,121.5156,21,3,18,1,2026-09-25 21:42:02
500106134,YouBike2.0_汀州路一段106巷口,中正區,汀州路一段61號,25.03008,121.50768,21,6,15,1,2026-09-25 21:42:02
500106135,YouBike2.0_羅斯福路四段108巷口,中正區,羅斯福路四段112號前,25.01346,121.5355,20,3,16,1,2026-09-25 21:42:02
500106136,YouBike2.0_公館水岸廣場,中正區,水源路與思源街口,25.01193,121.52861,27,21,5,1,2026-09-25 21:42:02
500106137,YouBike2.0_捷運小南門站(3號出口),中正區,愛國西路26號(前),25.03532,121.51117,19,3,16,1,2026-09-25 21:42:02
500106138,YouBike2.0_臨沂街停車場,中正區,臨沂街6巷5號旁,25.0426,121.53006,33,10,23,1,2026-09-25 21:42:02
500106142,YouBike2.0_愛國東羅斯福路口,中正區,愛國東路18號(旁),25.03454,121.51733,24,0,24,1,2026-09-25 21:42:02
500106143,YouBike2.0_螢橋國中,中正區,汀州路三段4號(旁),25.01933,121.52582,18,13,4,1,2026-09-25 21:42:02
500106144,YouBike2.0_立法院中興大樓,中正區,濟南路一段3-1號,25.04278,121.52119,13,3,9,1,2026-09-25 21:42:02
500106145,YouBike2.0_汀州南海路口,中正區,汀州路一段105號前,25.0288,121.50875,19,5,13,1,2026-09-25 21:42:02
500106146,YouBike2.0_捷運中正紀念堂站(7號出口),中正區,愛國西路2號,25.03465,121.5156,23,1,22,1,2026-09-25 21:42:02
500106147,YouBike2.0_羅斯福路三段210巷口,中正區,羅斯福路三段218號(前),25.01884,121.52994,16,0,16,1,2026-09-25 21:42:02
500106149,YouBike2.0_忠義實小,中正區,中華路二段307巷18號(旁),25.02968,121.50631,19,15,0,1,2026-09-25 21:42:02
500106150,YouBike2.0_中華路二段313巷口,中正區,中華路二段313巷1號(旁),25.02816,121.50574,35,6,25,1,2026-09-25 21:42:02
500106151,YouBike2.0_牯嶺街9巷口,中正區,牯嶺街11號(前),25.0313,121.51554,19,2,17,1,2026-09-25 21:42:02
500106152,YouBike2.0_量水室古蹟廣場,中正區,汀州路三段104巷12號,25.01279,121.53401,44,4,38,1,2026-09-25 21:42:02
